1593077,2,398,89,282,man wearing a white shirt,mutum sanye da farar riga
1593078,545,312,239,149,hand holding a hot dog,hannu rike da karen zafi
1593079,475,33,529,563,the batter swinging the bat,kwalliyar tana jujjuya jemage
1593083,187,713,122,106,stack of plates in the cabinet,tari na faranti a cikin kabad
1593102,547,390,289,179,the silver apple laptop,kwamfutar tafi -da -gidanka apple apple
1593104,97,0,186,167,Old wicker mirror,Tsohon madubi na wicker
1593107,384,177,585,413,clear plastic container,kwandon roba
1593111,498,312,42,49,the sign is the color red,alamar ita ce launin ja
1593118,692,309,112,191,A person eating a orange.,Mutumin da ke cin lemu.
1593120,882,3,138,517,Ski lift cable support structure,Tsarin tallafin kebul na siyarwa
1593125,497,206,264,409,female tennis player playing tennis,'yar wasan Tennis tana wasa wasan tennis
1593127,700,266,261,302,group of signs on the lawn,rukuni na alamomi akan lawn
1593130,212,260,327,689,Person crossing the street with umbrella,Mutumin da ke tsallaka titi tare da laima
1593132,18,309,310,383,the shirt is blue,rigar shudi ce
1593135,647,467,163,245,A person eating a orange.,Mutumin da ke cin lemu.
1593137,223,191,286,378,man wearing gold helmet riding a black horse,mutum sanye da hular kwano na zinariya yana hawan baƙar fata
1593138,318,234,560,381,two red and white buses,bas biyu ja da fari
1593139,413,199,146,256,The nearest skier to the camera,Skier mafi kusa da kyamara
1593141,461,250,422,516,a bed outside the street,gado a bayan titi
1593146,227,20,460,634,young man doing trick on skateboard,saurayi yana yin wayo a kan katako
1593153,500,20,86,38,A round light is on the ceiling,Hasken zagaye yana kan rufi
1593154,82,246,191,343,man wearing a white shirt and black tie,mutum sanye da farar riga da bakar riga
1593156,571,571,146,166,a white coffee mug on the desk,wani farin kofi na kofi akan tebur
1593157,714,552,243,87,saucepan on stove,saucepan a kan kuka
1593159,493,164,188,146,glass is clean and clear,gilashi mai tsabta ne kuma mai tsabta
1593162,292,183,31,263,Tall street light in the park.,Hasken titi dogo a wurin shakatawa.
1593167,218,180,39,102,stable has a window,barga yana da taga
1593172,299,342,150,156,A skier is in the air,Skier yana cikin iska
1593173,147,92,874,165,traffic light mounted on a pole,fitilun zirga -zirga da aka dora a kan sanda
1593178,428,514,294,108,spots on the floor,aibobi a ƙasa
1593181,77,42,892,712,reflection on a glass,tunani a kan gilashi
1593184,168,342,446,273,A cat sitting in an oven,kuliya zaune a cikin tanda
1593186,243,9,283,921,wood panel is long,katako yana da tsawo
1593187,689,262,333,413,a man is sitting,mutum yana zaune
1593188,536,227,149,435,plastic waffle cone with red swirl ice cream,jan ice cream a cikin mazubi na roba
1593190,12,566,62,87,cross walk traffic signal,alamar zirga -zirgar tafiya
1593192,396,200,46,81,window facing city intersection,taga tana fuskantar mahaɗar birni
1593199,210,565,134,156,The cup held by the boy with the tan hat,Kofin da yaron ya rike da hula tan
1593201,191,334,257,337,Street sign is white with black letters,Alamar titi fari ce da baƙaƙen haruffa
1593212,716,292,232,45,A marque on the front of a train.,Alamar alama a gaban jirgin ƙasa.
1593214,45,36,515,320,Three people riding on bike trail,Mutane uku suna hawa akan hanyar keke
1593219,349,129,129,45,brick is dark red,tubali yayi duhu ja
1593222,950,458,73,77,a fence on front a wall,shinge a gaban bango
1593223,2,157,1019,196,yellow safety barrier with Hertz advertising,katangar aminci mai rawaya tare da tallan Hertz
1593224,210,0,550,598,A man in black riding a motorcycle.,Wani mutum cikin baƙar fata yana hawa babur.
1593227,296,68,39,43,red and green apple in a box,ja da kore apple a cikin akwati
1593229,273,374,215,157,the pot has food in it,tukunya akwai abinci a ciki
1593232,236,508,286,155,this is a dinner,wannan abincin dare ne
1593238,479,14,226,100,the umbrella is color yellow,laima launin rawaya ne
1593243,247,120,155,119,the flat computer montior,mai leƙen asirin kwamfuta
1593246,617,262,160,191,A woman is sitting at the table,Wata mata tana zaune a kan tebur
1593247,546,552,113,151,lamp with shade on the dresser,fitila tare da inuwa a kan sutura
1593248,631,354,131,78,red bowl full of food,jan kwano cike da abinci
1593249,265,81,268,143,black stove top and back,bakar murhu saman da baya
1593264,345,456,292,185,a piece of chocolate cake,wani yanki na cakulan cakulan
1593266,465,397,111,36,a woman's eyeglasses,tabarau na mace
2315354,220,309,54,91,Dog sitting on rocky beach,Kare zaune a kan rairayin bakin teku
2315360,274,136,132,120,man is crouched over a surfboard,mutum ya durƙusa a saman jirgin ruwa
2315361,55,98,231,179,walking zebra facing right,alfadari mai tafiya yana fuskantar dama
2315367,149,83,193,142,man is on a surfboard,mutum yana kan jirgin ruwa
2315369,249,105,117,122,A baseball catcher and umpire,Mai wasan ƙwallon baseball da alƙali
2315370,121,55,198,273,a Winnie the Pooh plush,da Winnie the Pooh plush
2315398,127,166,193,191,donuts in a box,donuts a cikin akwati
2315401,162,19,136,122,woman has blonde hair,mace tana da gashin gashi
2315404,156,105,37,25,a white visor the women is wearing,wani farin visor da matan ke sanye da shi
2315405,0,6,498,147,awning in front a store,rumfa a gaban shago
2315406,91,298,118,150,a short white sink,gajeren wankin farin ruwa
2315413,46,45,242,277,Tennis player ready to return the ball,Dan wasan Tennis a shirye ya dawo da kwallon
2315414,142,5,357,234,blue plate with fruits,shudin faranti tare da 'ya'yan itatuwa
2315416,13,31,296,425,this is an elephant,wannan giwa ce
2315432,36,302,17,16,tile on bathroom wall,tile a bangon bandaki
2315433,178,272,27,31,white towels,fararen tawul
2315435,390,144,43,71,cows walking outside,shanu suna tafiya waje
2315442,51,131,211,245,surfer is in the water,Surfer yana cikin ruwa
2315447,6,234,202,238,a dog has a disk in its mouth,kare yana da faifai a bakinsa
2315450,315,51,37,185,Decorative light on the side walk,Hasken ado a gefen tafiya
2315451,3,440,311,48,carrot on the clean white plate,karas akan farin farantin mai tsabta
2315453,88,79,185,385,Parking meter on the floor,Motocin ajiye motoci a ƙasa
2315456,80,20,347,333,Open red rose in vase.,jan fure abude a cikin gilashi.
2315458,107,31,338,242,the dog is dark brown,kare yana da launin ruwan kasa
2315460,120,176,230,128,red and tan bus with Asian writing,ja da tan bas tare da rubutun Asiya
2315462,0,0,499,279,patio with green plants,baranda tare da kore shuke -shuke
2315464,76,197,176,148,square white cake being decorated,kusurwan farin cake da ake yi wa ado
2315467,226,94,63,62,The man is holding a bottle.,Mutumin yana rike da kwalba.
2315469,183,72,186,185,The front of a city bus,Gaban motar bas
2315473,166,144,112,130,two bears in water पानी में दो भालू,bea biyu a cikin ruwa पानी में दो भालू
2315480,144,40,71,132,green and white for sake sign,kore da fari don sake alamar
2315484,1,0,235,277,the palm tree,itacen dabino
2315486,358,112,35,65,A 9 candle.,A 9 kyandir.
2315490,248,364,14,11,picture of multiple men skateboarding,hoton mutane da yawa kan kankara
2315491,365,220,45,33,pony eating grass on snowy slope,dokin cin ciyawa a kan gangaren dusar ƙanƙara
2315505,284,182,208,232,A pink toilet mounted to a wall.,bandaki ruwan hoda wanda aka dora akan bango.
2315507,1,190,40,43,passenger train with lights on,jirgin fasinja tare da kunna fitilu
2315510,171,63,178,242,the bear is white,beyar fari ce
2315513,62,85,361,239,this is a bathroom,wannan gidan wanka ne
2315523,32,2,409,330,a giraffe walking alone,rakumin da ke tafiya shi kadai
2315524,59,143,264,269,this is a cat,wannan kyanwa ce
2315528,58,54,338,251,this is a man,wannan mutum ne
2315535,289,484,14,12,white dot on bear,farin ɗigo akan beyar
2315544,7,259,144,153,a blue chair,kujerar shuɗi
2315549,170,70,328,212,cat on the desk,kulliya a kan tebur
2315550,149,12,202,187,The cat is looking at the screen.,Matar tana kallon allo.
2315560,166,178,41,43,round white frisbee,zagayen farin frisbee
2315573,42,20,155,244,A boy doing a trick on a skateboard.,Yaro yana yin abin zamba a kan katako.
2315575,168,462,14,14,drop of food on plate,digon abinci a faranti
2315584,92,105,202,245,the umbrella is open,laima a bude take
2315585,20,163,34,27,white tile on wall,farin tile a jikin bango
2315588,194,80,143,90,egg shells are brown,kwasfa kwai launin ruwan kasa ne
2315591,13,79,460,160,yellow plane with the simpsons painted on it,jirgin sama mai launin rawaya wanda aka zana simpsons a kansa
2315593,64,11,297,104,tan umbrella on porch,laima tan a baranda
2315594,378,68,78,140,snow covered pine tree,dusar ƙanƙara ta rufe itacen fir
2315596,156,175,229,157,a silver kitchen sink,kwanon dafa abinci na azurfa
2315598,0,0,284,434,brunette hair of pretty girl,guntun gashi na kyakkyawar yarinya
2315603,317,190,33,30,a small stream,karamin rafi
2315604,417,158,63,55,The baby sheep is small.,yaron ragon karami ne.
2315606,77,41,94,296,A man handstanding on a skateboard,Mutumin da ya hau kan katako
2315608,261,44,33,36,white clouds in blue sky,farin gizagizai a sararin samaniya
2315609,222,179,60,32,two cows appearing as one cow with two heads,shanu biyu suna bayyana kamar saniya guda mai kawuna biyu
2315618,0,318,117,55,wet sand to the left of the water,rigar yashi zuwa hagu na ruwa
2315621,67,0,159,33,wooden fan hanging on white ceiling,fan katako rataye akan farin rufi
2315622,97,94,123,252,a street light with traffic lights,hasken titi tare da fitilun zirga -zirga
2315626,177,89,267,401,girl wearing a blue coat with hood,yarinya sanye da shudin shudi da hood
2315629,46,366,36,84,white letter on shirt,farar harafi akan riga
2315633,202,160,101,99,The ground is wet.,Kasa ta jike.
2315634,25,414,39,81,A tree next to the building.,Itace kusa da ginin.
2315641,87,54,335,202,these are skiers,waɗannan su ne masu kankara
2315652,321,45,55,125,traffic lights,hasken wuta
2315654,224,70,106,107,this is a clock,wannan agogo ne
2315663,1,274,496,98,a pair of snow covered sneakers,wani dusar ƙanƙara ta rufe sneakers
2315664,158,22,177,117,The woman is on a laptop,Matar tana kan kwamfutar tafi -da -gidanka
2315670,27,101,291,272,broccoli crown on fabric,broccoli kambi akan masana'anta
2315678,189,83,55,37,The red bandana on the woman.,Jan bandana akan matar.
2315682,347,183,84,25,pizza on top of glass counter,pizza a saman gilashin gilashi
2315684,144,237,82,125,A gray backpack,Jakar baya mai launin toka
2315693,2,0,497,374,a scene during the day time,yanayi a lokacin rana
2315694,100,72,375,105,knife leaning on apple,wuka jingina a kan apple
2315696,83,249,45,27,beans are brown,wake ne launin ruwan kasa
2315697,16,12,477,30,a landscape of a city,shimfidar wuri na birni
2315700,332,103,62,38,beautiful lamp in the ceiling,kyakkyawan fitila a cikin rufi
2315702,254,342,21,18,the year is 2008,shekarar 2008
2315710,8,99,350,273,man with surfboard,mutum tare da surfboard
2315712,113,96,200,402,A parking meter.,Mita mota.
2315718,196,228,146,60,small motorcycle,karamin babur
2315724,0,160,225,264,man wearing a white shorts,mutum sanye da farar guntun wando
2315729,231,263,143,118,a birthday cake,cincin ranar haihuwa
2315736,156,157,19,40,wood leg on table,kafan itace akan tebur
2315738,174,100,105,120,Teddy bear in the wooden chair,Teddy bear a kan kujerar katako
2315740,8,90,487,232,cows in a field,shanu a gona
2315744,193,174,25,24,a person in the water,mutum a cikin ruwa
2315748,150,153,123,165,a person walking on the sidewalk,mutumin da ke tafiya akan hanya
2315750,1,0,373,307,white clouds in sky,farin gizagizai a sararin sama
2315753,3,4,494,322,green grass on tennis court,koren ciyawa a filin wasan tennis
2315754,92,185,64,23,Glasses on the woman's face,Gilashi akan fuskar matar
2315756,262,56,137,300,A tennis player about the swing his racket.,Dan wasan Tennis game da lilo da raket.
2315757,92,189,26,22,the number is white,lambar tayi fari
2315761,373,130,31,39,tree with green leaves,itace da koren ganye
2315762,7,9,481,358,a circus train,jirgin kasa
2315767,137,20,60,52,The helmet the player is wearing.,Hular da dan wasan ke sanye da ita.
2315771,98,235,332,24,silver butter knife with a white handle,wuka man shanu na azurfa tare da farin riko
2315774,161,197,197,105,brown leather backpack on a bed,jakar leda mai launin ruwan kasa akan gado
2315776,174,37,132,159,man on a motorcycle,mutum akan babur
2315777,144,294,112,205,One finger holds pizza.,Yatsa daya ya rike pizza.
2315779,345,263,75,51,car on a street,mota akan titi
2315782,17,149,233,106,Mini waterfall property creek.,Mini rami mallakar rafi.
2315786,1,2,392,458,rows of red umbrellas,layuka jajayen laima
2315788,312,105,66,103,clear glass filled with orange juice,gilashi mai haske cike da ruwan lemu
2315791,23,223,474,108,rope on wood fence,igiya akan shingen katako
2315797,407,188,20,34,person waiting to get on the red train,mutumin da ke jira ya hau jirgin ja
2315800,303,102,25,31,diamond on wall tile,lu'u -lu'u akan fale -falen bango
2315805,141,163,6,10,green light line on train,koren haske layin dogo
2315817,71,162,18,7,The ears of the small zebra on the left.,Kunnuwan ƙaramin zebra na hagu.
2315824,0,101,496,272,military ensemble on horseback,rundunar sojoji akan doki
2315825,114,106,208,26,white surfboard on top of car,farin surf a saman mota
2315838,17,14,474,340,The room is well kept,Dakin yana da kyau
2315840,148,5,225,216,The person is in the air,Mutumin yana cikin iska
2315845,16,160,137,266,a boy,yaro
2315846,92,181,20,67,steel beam on bridge,katako na katako a kan gada
2315849,2,60,475,233,an open book full of text,littafin budewa cike da rubutu
2315863,360,51,35,26,future window on new building,taga mai zuwa akan sabon gini
2315864,343,68,39,46,bright light in town,haske mai haske a cikin gari
2315866,124,33,108,137,the trashcan on the floor,kwandon shara a kasa
2315868,222,117,178,196,a black smart phone,bakin tarho
2315869,257,121,21,20,hole in a bench,rami a benci
2315872,32,15,256,370,A dog asleep next to a stuffed bear,Kare yana bacci kusa da abin da aka cusa
2315875,220,80,230,176,A park bench.,Gidan shakatawa.
2315876,340,38,32,33,A mostly pink kite flies over the beach.,Mafi yawan ruwan hoda yana tashi a bakin rairayin teku.
2315879,122,212,32,19,white sheep behind the fence,farin tumaki a bayan shinge
2315881,204,201,77,51,white sheep in green field,fararen tumaki a filin kore
2315883,165,116,8,9,the adidas symbol on a headband,alamar adidas a kan ɗaurin kai
2315887,254,80,107,214,A BOY PLAYING BASEBALL,SAURAYIN KWALLON KAFA
2315900,62,329,66,131,a white toilet,farar bandaki
2315901,100,412,50,20,Brown shoe on person's foot,Takalmin launin ruwan kasa a ƙafar mutum
2315902,288,373,82,67,The hot dogs that are not fully cooked.,Karnuka masu zafi waɗanda ba a cika dafa su ba.
2315909,5,70,443,232,A military jet.,Jirgin soji.
2315910,8,44,196,328,Young girl skateboarding on pink skateboard.,Yarinya yarinya kan kankara a kan katako mai ruwan hoda.
2315914,43,180,22,35,tag on cow's ear,tag a kunnen saniya
2315918,223,140,123,123,The cow is facing the camera,Saniyar tana fuskantar kyamara
2315919,112,163,32,45,clock in clock tower,agogo a hasumiyar agogo
2315920,157,8,103,29,upturned horns on a bull,Ƙahonin juyawa akan bijimin
2315921,34,0,332,290,brown and white dog,karen launin ruwan kasa da fari
2315923,207,233,55,55,a clock on the building,agogo a kan ginin
2315925,162,143,177,146,clock on a very ornate building,agogo a kan ginin da aka ƙawata sosai
2315931,41,224,163,239,Pelican near the water.,Pelican kusa da ruwa.
2315933,177,87,98,129,Front of a bus,Gaban bas
2315935,176,111,35,28,logo on the sign,logo a kan alama
2315936,108,106,292,169,three zebras standing together,alfadarai guda uku suna tsaye tare
2315939,0,0,490,499,the exterior of a building,waje na gini
2315941,52,17,291,291,this is an apple,wannan apple ne
2315942,65,4,428,220,man holding a plastic fork,mutumin da ke riƙe da cokali mai filastik
2315948,177,132,38,72,a clock sitting on a table,agogo yana zaune akan tebur
2315951,308,239,3,4,motorcycle in a field with gravel,babur a cikin filin da tsakuwa
2315952,210,384,73,76,a tire on the back of the boat.,taya a bayan jirgin.
2315957,246,5,154,217,this is a door,wannan kofa ce
2315960,25,242,82,49,Small imprints in the dirt,Ƙananan bugawa a cikin datti
2315961,273,155,116,160,giraffe in a field,raƙuman ruwa a cikin wani fili
2315962,47,49,21,47,Large window on a building,Babbar taga akan gini
2315964,6,91,341,155,Green fire truck on the road.,koren motan gobara a kan hanya.
2315969,84,79,290,137,A red truck parked on the roadside,Wata babbar motar haya ta faka a bakin hanya
2315977,332,285,72,46,white dog in bottom foreground,farin kare a ƙasan ƙasa
2315979,33,107,327,314,a birthday cake with chocolate frosting,kek ranar haihuwa tare da cakulan sanyi
2315987,0,10,499,309,a distant mountain range,wani tsauni mai nisa
2315988,129,399,78,48,Black and whtie shoes,Takalma baƙar fata da wutiri
2315989,87,169,371,85,A Burton snowboard being put on.,Ana saka dusar ƙanƙara ta Burton.
2315990,190,30,285,215,white waves are crashing,farar raƙuman ruwa suna faɗuwa
2315992,30,120,35,61,nose of a man,hancin mutum
2315993,0,164,499,200,black chain link fence behind the bench,shingen shingen sarkar baki a bayan benci
2316000,118,85,300,204,a white colored bus,farar bas mai launi
2316002,325,273,114,49,gray suv on the road,launin toka a hanya
2316004,48,36,374,265,a chili dog,wani kare barkono
2316005,117,80,146,140,three slices of kiwi,kiwi guda uku
2316007,245,145,45,72,A window on a train,Taga akan jirgin kasa
2316008,206,13,87,69,man has curly hair,mutum yana da gashin gashi
2316009,97,79,89,62,A man in a kayak,Wani mutum a cikin kayak
2316013,0,150,205,280,baseball player swing wood bat,ɗan wasan ƙwallon baseball yana jujjuya katako
2316014,95,140,16,15,the raspberries are red,raspberries jajaye
2316019,5,50,494,228,A cafeteria tray holds plates of food,Tray ɗin cafeteria yana riƙe faranti na abinci
2316023,288,155,116,110,the man on the skateboard,mutumin da ke kan katako
2316028,399,162,80,66,The red pillow on the bed.,Jan pillow akan gado.
2316031,130,104,27,23,green ripple in water,koren ruwa a cikin ruwa
2316038,175,144,26,33,Dog running in grass,Kare yana gudu cikin ciyawa
2316049,331,234,21,29,a tall giraffe walking,wani dogon rakumi yana tafiya
2316053,190,153,98,100,a small white dog,karamin farin kare
2316054,112,75,120,245,Dog on a surfboard,Kare a kan jirgin ruwa
2316056,111,270,366,221,Dark bowl with like colored inside.,Duhun kwanon da mai launi a ciki.
2316058,83,61,212,270,tennis player smiling while looking ahead,dan wasan tennis yana murmushi yayin da yake kallon gaba
2316059,274,236,55,82,The flag the person is holding.,Tutar da mutum ke rike da ita.
2316060,98,63,159,250,two wooden closet doors,ƙofofi biyu na katako
2316063,396,183,87,165,A man reaching into a bucket,Wani mutum yana shiga cikin guga
2316065,208,78,117,139,man on skate board,mutum a kan katako
2316068,185,148,42,55,tail of the plane,wutsiyar jirgin
2316077,109,57,71,114,The tree in the center of the field.,Itace a tsakiyar filin.
2316079,79,17,214,110,a blue damask bow tie,shudin damask baka
2316084,275,87,157,245,a cow standing in the shade,saniya a tsaye a cikin inuwa
2316088,117,65,60,66,surfer in black wet suit,surfe cikin rigar rigar baki
2316089,106,34,15,14,bird statue on a building,mutum -mutumin tsuntsu akan gini
2316094,323,241,27,50,man surfing on a white surfboard,mutum yana hawan igiyar ruwa akan farin ruwa
2316096,10,128,374,48,Orange sunset on the horizon,Faɗuwar Orange a sararin sama
2316097,270,230,206,48,blue stripe on boat,ratsin shuɗi akan jirgin ruwa
2316103,190,39,284,142,A black shadow on the ground of a bench.,Bakar inuwa a kasan benci.
2316104,89,1,233,97,deep blue daytime sky,shudin rana
2316106,5,114,125,59,black microwave above oven,bakin microwave sama da tanda
2316108,39,302,125,194,Fire hydrant on a sidewalk,Wutar wuta a gefen titi
2316110,9,107,470,162,a long rusted knife,dogon wuka mai tsatsa
2316111,1,57,486,62,blue water with white wave,ruwan shuɗi tare da farin kalaman
2316113,6,7,410,365,this is a person,wannan mutum ne
2316116,217,123,34,73,woman wearing long blue maxi skirt,mace sanye da doguwar riga siket maxi
2316119,70,78,239,295,Bird flying in the sky,Tsuntsu yana yawo a sararin sama
2316121,204,93,32,44,Bunch of yellow bananas,Kunshin ayaba mai launin rawaya
2316125,91,210,29,72,A woman in a green bathing suit,Mace sanye da koren kayan wanka
2316128,183,211,50,12,white slat on chair,farin kintinkiri akan kujera
2316139,70,86,387,221,this is a trolley,wannan trolley ne
2316140,32,62,191,231,girl eating a donut hanging from a string,yarinya tana cin doyar da ke rataye da igiya
2316141,12,27,202,275,Lady has black hair,Uwargida tana da baƙar fata
2316147,16,131,462,147,Large sandwich on a plate,Babban sandwich a faranti
2316152,106,249,346,120,white tray of plain cake doughnuts,farin tray na farin cake donuts
2316153,34,85,317,228,black gray and white checkered sofa,baƙar fata mai launin toka da farin sofa
2316158,270,249,174,124,Cell phone in two hands,Wayar hannu a hannu biyu
2316163,270,153,70,177,man with white tee shirt,mutumin da farar riga t -shirt
2316168,213,118,32,26,Tennis ball in the air,Kwallon Tennis a cikin iska
2316174,60,223,111,84,white lettering on black boat,fararen harafi akan bakar jirgin ruwa
2316175,68,104,238,196,Framed picture on a wall,Hoton da aka tsara akan bango
2316176,245,197,179,15,lights on the gate,fitilu a ƙofar
2316178,364,6,71,30,More visible red and white striped umbrella.,Ƙarin laima mai launin ja da fari.
2316180,229,250,2,4,man surfing on a white surfboard,mutum yana hawan igiyar ruwa akan farin ruwa
2316186,40,88,112,149,brown and tan spotted giraffe,dokin jeji mai launin ruwan kasa da launin fata
2316188,263,191,25,12,number 134 on a vest,lamba 134 akan rigar
2316192,178,57,276,227,surfer creating a curved trail behind board,Surfer samar da karkatacciyar hanya a bayan jirgi
2316199,10,17,450,355,a dad holding his son,uba yana rike da dansa
2316201,228,105,35,99,white blender,farin me markadaw
2316207,90,114,82,156,A dark haired man walking towards the right with a white surfboard.,Wani mutum mai gashi mai duhu yana tafiya zuwa dama tare da farin jirgin ruwa.
2316210,29,65,46,38,White bowl on table,Farin kwano akan tebur
2316215,359,323,99,121,a dog standing on the beach,kare yana tsaye a bakin teku
2316219,204,0,44,256,a white post,farar fata
2316226,11,8,485,315,jets flying against cloudy blue sky,jirage masu tashi sama kan sararin samaniya mai gajimare
2316227,68,185,103,141,man in blue jeans fishing,mutum cikin shuɗi jeans yana kamun kifi
2316228,20,17,382,344,this is an urban area,wannan yanki ne na birni
2316230,46,122,415,152,A large area with benches,Babban yanki tare da benci
2316234,298,182,21,23,letter l on silver jar,harafi l akan tulu na azurfa
2316239,0,40,374,453,man wearing a bow tie,mutumin sanye da baka
2316243,272,190,40,22,a passenger jet engine,injin jirgin fasinja
2316254,195,97,174,129,the bird on the bench,tsuntsu akan benci
2316257,3,33,34,44,ceiling tile next to ceiling tile,rufi kusa nagaba da rufin rufi
2316268,65,100,314,165,A red fire truck.,Motar wuta ta ja.
2316272,23,54,23,20,train signal on the pole,siginar jirgin ƙasa akan sanda
2316274,111,73,185,121,a mantel against the wall,mantel a bango
2316279,150,123,191,125,Long whiskers on cat's face,Dogayen hakora a fuskar kyanwa
2316282,338,52,18,20,woman has blonde hair,mace tana da gashin gashi
2316288,23,0,470,365,this is a bathroom,wannan gidan wanka ne
2316290,23,139,65,23,shelf on a tablet,shiryayye akan kwamfutar hannu
2316299,90,283,140,97,Man on a board,Mutum a kan jirgi
2316300,58,45,268,259,blackberry phone in yellow and black case,wayar blackberry a cikin riga mai ruwa kwai da baki
2316302,5,41,480,332,this is a bed,wannan gado ne
2316310,312,0,50,21,hat on the man,hula a kan mutum
2316311,297,210,114,66,cat on the bed,kuliya a kan gado
2316322,454,284,45,90,Arm of a couch,Hannun kujera
2316324,296,139,147,163,ear of the man,kunnen mutum
2316328,303,258,20,13,left foot on man,kafar hagu akan mutum
2316335,78,269,45,37,rock on near the water,dutse a kusa da ruwa
2316336,41,36,70,57,white patch on screen,farin faci akan allo
2316337,18,21,411,304,this is a street sign,wannan alamar titi ce
2316339,87,185,307,145,a red sofa seat,jajayen kujeru
2316342,22,359,296,53,a 60's style snow board,kankara ta 60's style dusar ƙanƙara
2316343,2,43,497,285,grey stone face of building behind tree,fuskar dutse mai launin toka ta gini a bayan itace
2316345,2,52,54,99,Black phone on the table.,bakin waya akan tebur.
2316351,135,196,250,160,A round white plate with pie on it.,Farin faranti mai zagaye tare da kek.
2316356,127,16,168,184,white clcok suspended from ceiling in train station,fararen tsakuwa da aka dakatar daga rufi a tashar jirgin ƙasa
2316360,99,32,74,45,The cloud is white.,Gajimare fari ne.
2316362,242,37,35,77,The flower is red.,Furen ja ne.
2316363,72,359,70,115,the glass on the napkin,gilashin akan adon
2316364,61,24,206,122,umbrellas that are open,laima da ke buɗe
2316369,141,112,231,129,three people on couch,mutane uku akan kujera
2316374,230,136,103,112,front of the train,gaban jirgin kasa
2316376,238,137,82,131,person is bending over,mutum yana lankwasawa
2316379,167,76,185,180,round clock in photo,zagaye agogo a hoto
2316387,79,242,219,161,Toilets sitting on side of road,bandaki zaune a gefen titi
2316391,13,10,457,310,tennis player playing the game,dan wasan tennis yana wasan
2316398,168,84,165,179,girl on the beach,yarinya a bakin teku
2316407,185,0,162,242,open door of fridge,bude kofar firiji
2316409,251,64,67,69,head of a surfer,shugaban surfer
2316421,127,343,52,14,orange snowboard,ruwan dusar ƙanƙara
2316423,266,228,89,38,number on the train,lamba akan jirgin
2316425,22,18,169,124,brown cake on plate,launin ruwan kasa cake a kan farantin
2316427,259,0,240,303,man riding a horse,mutumin hawa doki
2316429,66,98,174,267,brown dog on the tennis court,kare mai launin ruwan kasa a filin wasan tennis
2316435,18,192,226,188,light brown piece of food,abinci mai launin ruwan kasa
2316444,2,260,496,57,Man on a board,Mutum a kan jirgi
2316447,308,201,68,50,small screen on desk,karamin allo akan tebur
2316448,0,51,472,387,plate full of food,farantin cike da abinci
2316455,91,29,207,310,a brown teddy bear,beyar teddy mai launin ruwan kasa
2316460,63,79,101,65,The macaroni and cheese is on the plate.,Macaroni da cuku suna kan farantin.
2316467,350,272,55,33,Man on a board,Mutum a kan jirgi
2316476,17,26,70,215,girl holding a tennis racket with both hands,yarinya tana riƙe da raket ɗin Tennis da hannu biyu
2316480,247,245,108,115,silver remote with many buttons,m azurfa tare da maballin da yawa
2316486,171,130,165,152,ATHLETIC PERSON ON SKI SLOPE,MUTUM ATHLETIC AKAN HANKALIN SKA
2316495,299,105,105,95,the bird is black,tsuntsu baki ne
2316501,142,469,33,26,this is a hoof,wannan kofato ne
2316502,3,3,491,256,blue sky with large and small white clouds,sama shudi da manya da kananan farin gizagizai
2316507,117,59,297,205,sheep in a field,tumaki a gona
2316511,62,189,322,131,white surf board,farar igiyar ruwa
2316517,130,7,249,212,suitcase on the ground,akwati a kasa
2316525,1,238,318,260,this kitchen table is neat and clean,wannan teburin dafa abinci yana da tsabta kuma mai tsabta
2316527,191,109,94,77,Clouds in the skies,Gajimare a cikin sararin sama
2316528,160,54,199,142,man riding a skateboard,mutum yana hawa kan katako
2316529,221,205,32,51,a boy with keys hanging from jeans,yaro mai makullin rataye daga jeans
2316534,364,250,135,94,Tomatoes in a box,Tumatir a cikin akwati
2316540,360,80,94,88,tail of the plane,wutsiyar jirgin
2316546,1,0,331,499,Sheep standing in line facing each other with heads overlapping,Tumaki suna tsaye a layi suna fuskantar juna da kawunan kawaye
2316549,141,181,122,77,a public service bus on street,motar bas na jama'a akan titi
2316551,295,9,104,299,large clock tower with clock,babban hasumiyar agogo tare da agogo
2316552,188,220,38,61,leg of a horse,kafar doki
2316555,9,132,143,210,Coffee in a glass mug,Kofi a cikin gilashin gilashi
2316561,196,132,302,172,White hybrid electric city bus driving,farin hybrid na bas in wutan lantarki driving
2316574,87,23,226,349,he is playing a video game,yana wasan bidiyo
2316577,0,307,374,191,a green plant in the foreground,koren shuka a gaba
2316584,120,207,108,82,Road is grey color.,Hanya launin toka ne.
2316585,232,14,175,190,a man with a shaved head,mutum mai aske kai
2316587,378,134,86,95,scotch tape on the table,teburin scotch akan tebur
2316590,33,73,352,182,a cat laying in a pet bed,kuliya da ke kwance a gadon dabbobi
2316592,71,206,239,254,A dog playing frisbee,Kare yana wasa frisbee
2316594,295,143,148,47,A couch in the photo,Kwanciya a cikin hoto
2316595,41,2,207,146,a white microwave fixture,wani farin microwave
2316598,390,130,107,66,Blue tractor trailer near the water.,shudin tirela tirela kusa da ruwa.
2316601,99,147,147,279,A boy pitching a baseball,Yaro yana buga wasan ƙwallon baseball
2316602,46,78,126,80,The two green street signs.,Alamar koren titi biyu.
